Label,Area,Perimeter,Eccentricity,Solidity,Equivalent Diameter,Centroid_x,Centroid_y,min_intensity,max_intensity,mean_intensity
230,263.0,71.34924240491749,0.43593845474854453,0.8402555910543131,18.29923496393627,248.29277566539923,292.70722433460077,0.5724890828132629,0.9040431976318359,0.76270324
231,53.0,25.899494936611667,0.8490115631363584,0.9814814814814815,8.214724333230155,149.66037735849056,285.6792452830189,0.6649487614631653,0.8209705948829651,0.74065197
232,65.0,30.485281374238568,0.7447045752330571,0.9701492537313433,9.09728368293446,156.1846153846154,288.5076923076923,0.5260445475578308,0.8280262351036072,0.7151425
233,303.0,71.97665940288701,0.7261041769975911,0.9181818181818182,19.64157789116634,362.1617161716172,288.1716171617162,0.6394257545471191,0.8768635988235474,0.7671367
234,209.0,60.97056274847715,0.768909242400253,0.9247787610619469,16.312788383647018,68.86602870813397,290.02392344497605,0.5459230542182922,0.9637401103973389,0.79017824
235,266.0,65.31370849898477,0.6193358506956181,0.910958904109589,18.403307281560924,85.00375939849624,289.17293233082705,0.6405301094055176,0.9761335253715515,0.78947973
236,179.0,51.248737341529164,0.573262256616221,0.93717277486911,15.09668435477122,215.6536312849162,293.05027932960894,0.66777104139328,0.961531400680542,0.7801764
237,93.0,39.10660171779821,0.8246220227543949,0.9117647058823529,10.881694613449236,337.5806451612903,290.5698924731183,0.7234799861907959,0.8647769689559937,0.8237763
238,1495.0,167.254833995939,0.7669650169846393,0.934375,43.62903986313552,14.461538461538462,285.9979933110368,0.5407080054283142,0.9994478225708008,0.8371882
239,16.0,13.621320343559642,0.9640678509695636,0.8421052631578947,4.51351666838205,343.1875,288.8125,0.7803546190261841,0.8415240049362183,0.8165033
240,427.0,88.62741699796952,0.6876199549495853,0.9027484143763214,23.31680264534386,267.8688524590164,291.4847775175644,0.6282594203948975,0.9726977348327637,0.75350964
241,97.0,37.55634918610404,0.8432792196265111,0.941747572815534,11.11324596323283,179.35051546391753,292.50515463917526,0.6664826273918152,0.9990183711051941,0.78090745
242,256.0,87.69848480983498,0.9272190619325797,0.6975476839237057,18.0540666735282,201.76171875,291.57421875,0.5981962084770203,0.9823302030563354,0.7916175
243,140.0,45.65685424949238,0.6578500990006266,0.9395973154362416,13.351162356249091,200.7642857142857,299.15714285714284,0.6472176313400269,0.9822688698768616,0.7928146
244,187.0,57.00609665440988,0.6837172466840234,0.9303482587064676,15.430353037616328,349.42245989304814,294.06417112299465,0.6685072779655457,0.9577274918556213,0.7928159
245,106.0,37.656854249492376,0.6623873752292325,0.9636363636363636,11.617374563210365,33.75471698113208,298.72641509433964,0.6431069374084473,0.8352046012878418,0.71653306
246,79.0,36.48528137423857,0.8125225890295419,0.8777777777777778,10.02925341359355,43.64556962025316,297.69620253164555,0.6444567441940308,0.9244125485420227,0.733646
247,1309.0,152.66904755831214,0.7433886337836116,0.935,40.82487677946288,113.877769289534,297.44003055767763,0.6362966895103455,0.9981594085693359,0.8240752
248,110.0,41.55634918610405,0.5250133611913811,0.88,11.834540545406394,232.7,295.7090909090909,0.6443340182304382,0.7785753607749939,0.6962686
249,41.0,29.656854249492383,0.9796057008779331,1.0,7.225151993843567,88.0,298.0,0.7370390892028809,0.9766857028007507,0.8698335
250,758.0,111.87005768508881,0.7951078146495663,0.9619289340101523,31.066309322306914,138.89313984168865,300.532981530343,0.5710780024528503,0.9961347579956055,0.8565139
251,141.0,49.14213562373096,0.8576929721925528,0.8867924528301887,13.398760233979036,380.7730496453901,293.13475177304963,0.6576477289199829,0.9236763119697571,0.74843735
252,68.0,33.071067811865476,0.7182787877505841,0.8607594936708861,9.304852983362556,189.66176470588235,296.72058823529414,0.6716362833976746,0.9645376801490784,0.7813725
253,87.0,35.31370849898476,0.6194535321221188,0.925531914893617,10.524820207108489,223.58620689655172,300.367816091954,0.6603472828865051,0.8301122784614563,0.7502942
254,15.0,12.414213562373096,0.955076820277326,0.8823529411764706,4.370193722368317,377.0,300.0,0.6818823218345642,0.7840358018875122,0.7167065
255,19.0,16.82842712474619,0.9770630404528676,0.8636363636363636,4.918490759365935,190.47368421052633,302.05263157894734,0.8260015845298767,0.9426345229148865,0.84984225
256,68.0,29.899494936611667,0.7915601935054717,0.9714285714285714,9.304852983362556,237.66176470588235,302.11764705882354,0.6828026175498962,0.8446530699729919,0.77283067
257,155.0,50.79898987322333,0.8286778446307489,0.8757062146892656,14.048207338801282,371.85806451612905,303.53548387096777,0.6767286062240601,0.9291980862617493,0.81219035
258,142.0,55.692388155425114,0.9433407245759535,0.8255813953488372,13.446189622059965,351.5211267605634,303.0,0.6394257545471191,0.9047794342041016,0.736184
259,85.0,40.520815280171306,0.8244501708579222,0.85,10.403141895720198,90.15294117647059,302.9764705882353,0.6686300039291382,0.904963493347168,0.7696264
260,70.0,35.65685424949238,0.9550803817965324,0.958904109589041,9.440697438826296,267.0571428571429,304.7857142857143,0.6405914425849915,0.8353886604309082,0.7436005
261,90.0,38.14213562373095,0.8696523376448491,0.9,10.704744696916627,363.8777777777778,308.96666666666664,0.6397324800491333,0.9324498176574707,0.83507717
262,39.0,36.82842712474619,0.9943369248801796,0.8297872340425532,7.046725639945928,348.53846153846155,306.94871794871796,0.667525589466095,0.7973495125770569,0.7115287
263,87.0,38.520815280171306,0.7461221959187168,0.8613861386138614,10.524820207108489,189.73563218390805,308.17241379310343,0.6440272331237793,0.9976685643196106,0.8505606
264,15.0,12.0,0.816496580927726,1.0,4.370193722368317,209.0,310.0,0.7702926397323608,0.8051414489746094,0.79660106
265,122.0,43.55634918610404,0.8191537126134937,0.9104477611940298,12.463355264843006,222.29508196721312,309.327868852459,0.5978894233703613,0.8773544430732727,0.75718814
